Age,Gender,Employment_Type,City_Tier,Monthly_Income_INR,Existing_Loans,Existing_EMI_INR,Loan_Amount_INR,Loan_Tenure_Months,CIBIL_Score,Purpose,Risk
55,female,salaried,tier_3,30600,1,8000,237000,60,817,home,good
47,female,unemployed,tier_3,17700,2,6200,59000,48,555,personal,bad
54,female,unemployed,tier_1,9700,0,0,198000,84,585,personal,bad
46,female,self_employed,tier_1,48600,0,0,695000,60,735,education,good
37,male,self_employed,tier_2,57400,3,2100,885000,36,651,car,good
53,female,self_employed,tier_3,30500,4,6600,406000,120,560,consumer_durable,bad
57,male,business,tier_3,55400,3,19100,311000,60,699,education,bad
58,male,salaried,tier_2,90700,0,0,1103000,60,732,personal,good
30,female,salaried,tier_2,69200,4,10000,634000,48,698,car,bad
50,female,self_employed,tier_1,55000,1,15800,1195000,36,690,business,good
21,female,unemployed,tier_2,11500,4,3300,204000,120,512,business,bad
46,male,salaried,tier_3,49700,1,5700,319000,36,692,car,good
46,female,salaried,tier_3,51500,2,14800,914000,84,616,personal,bad
36,male,salaried,tier_1,74800,4,4300,1086000,12,661,personal,good
64,female,salaried,tier_3,46800,2,16000,221000,120,750,education,good
59,female,self_employed,tier_1,73500,3,22200,328000,84,617,personal,bad
22,male,salaried,tier_2,53300,2,9500,325000,84,646,car,good
30,female,business,tier_2,56600,0,0,1133000,36,561,education,bad
30,female,self_employed,tier_2,62200,3,20600,1271000,60,600,consumer_durable,bad
60,female,salaried,tier_3,45700,1,1100,721000,84,663,home,bad
43,female,business,tier_2,33800,2,5900,112000,12,664,home,good
53,female,self_employed,tier_1,48500,1,8300,468000,60,685,home,good
56,male,salaried,tier_1,62800,4,8400,717000,120,661,consumer_durable,good
54,male,salaried,tier_2,51300,2,2000,460000,84,753,home,good
24,female,business,tier_2,106700,3,9400,1622000,84,610,home,good
27,female,salaried,tier_2,168700,2,58000,726000,120,670,personal,good
38,female,salaried,tier_1,31400,1,8900,107000,24,707,personal,good
35,male,salaried,tier_1,82600,2,24200,1268000,60,645,personal,bad
53,male,salaried,tier_3,42300,3,7500,362000,24,719,consumer_durable,good
27,female,self_employed,tier_2,45100,0,0,786000,120,616,home,bad
37,female,salaried,tier_2,66500,0,0,1285000,48,728,personal,good
31,male,self_employed,tier_2,50600,0,0,801000,84,717,personal,bad
29,male,salaried,tier_1,65400,4,19800,1555000,24,581,car,bad
28,male,business,tier_1,95500,2,8100,1576000,36,562,business,bad
29,male,salaried,tier_1,90200,1,30000,1734000,120,635,personal,good
45,male,business,tier_2,82300,0,0,1355000,120,761,car,good
39,male,business,tier_1,100900,3,14800,2009000,24,590,home,bad
40,male,salaried,tier_1,60500,2,20700,678000,36,623,home,bad
42,female,self_employed,tier_3,96600,3,29800,1171000,24,638,business,bad
53,female,salaried,tier_1,84200,3,1200,845000,60,552,car,bad
58,female,business,tier_2,91400,0,0,1381000,12,651,business,bad
44,male,self_employed,tier_1,54200,3,13400,589000,12,687,home,bad
49,male,salaried,tier_1,79300,3,21800,1883000,48,627,consumer_durable,bad
53,male,salaried,tier_1,79100,1,6900,1239000,120,699,business,bad
51,male,salaried,tier_3,21100,1,3700,212000,84,721,home,bad
26,male,business,tier_2,54500,2,10300,745000,60,633,home,bad
64,female,self_employed,tier_2,37100,1,5800,719000,60,660,business,good
28,female,salaried,tier_3,33400,4,800,666000,24,651,home,bad
39,female,salaried,tier_1,51100,0,0,837000,24,777,car,good
49,male,salaried,tier_2,55900,0,0,170000,60,676,business,good
38,male,self_employed,tier_1,105700,4,2700,2245000,120,577,business,good
31,male,salaried,tier_2,57600,3,12500,1273000,12,643,personal,bad
61,male,salaried,tier_3,27300,4,6100,582000,36,697,business,bad
24,female,business,tier_1,65900,0,0,1126000,24,655,personal,bad
31,male,salaried,tier_3,36200,0,0,129000,12,696,personal,bad
64,female,self_employed,tier_2,29200,4,9700,671000,36,560,car,bad
53,male,salaried,tier_1,82600,4,15600,365000,24,605,personal,bad
24,female,salaried,tier_1,119200,4,1700,732000,24,630,personal,good
54,female,self_employed,tier_2,39200,4,3800,634000,48,594,personal,good
63,male,salaried,tier_2,56500,1,9400,717000,84,707,consumer_durable,bad
25,female,salaried,tier_1,63900,0,0,1205000,48,692,education,bad
39,male,unemployed,tier_2,9600,1,100,156000,48,639,personal,bad
41,female,business,tier_1,101000,4,11500,312000,60,580,personal,good
26,female,self_employed,tier_3,28500,2,3900,470000,24,682,car,bad
29,female,salaried,tier_1,56000,0,0,1177000,12,759,car,bad
28,female,salaried,tier_2,31200,3,10200,652000,12,681,consumer_durable,bad
29,male,salaried,tier_3,42200,4,5800,266000,120,589,education,bad
38,female,business,tier_2,101700,0,0,1047000,120,677,personal,good
41,female,business,tier_3,67200,2,12700,370000,36,620,personal,good
31,male,salaried,tier_3,69500,3,8700,1305000,84,739,business,bad
33,male,unemployed,tier_1,12800,4,4000,207000,24,491,personal,bad
29,female,salaried,tier_1,100000,3,15100,1317000,36,636,home,bad
56,female,self_employed,tier_2,32600,1,3700,303000,60,754,car,good
30,male,salaried,tier_1,95200,4,24100,1859000,120,613,personal,good
60,female,salaried,tier_2,97800,1,16900,1919000,60,744,home,good
44,female,business,tier_1,112500,3,21900,1498000,120,655,personal,good
56,male,business,tier_3,93900,4,5000,527000,120,636,car,good
49,male,salaried,tier_2,44600,2,5900,570000,12,683,home,bad
32,male,salaried,tier_2,52500,3,900,1145000,36,687,consumer_durable,good
47,female,self_employed,tier_2,34800,4,9200,531000,48,581,consumer_durable,good
33,male,salaried,tier_3,41800,3,3600,787000,24,701,personal,bad
26,male,self_employed,tier_2,52800,2,2200,485000,24,607,car,good
32,female,self_employed,tier_3,36300,3,7500,370000,120,669,consumer_durable,good
33,female,salaried,tier_3,34900,2,7100,191000,24,715,personal,good
26,female,salaried,tier_1,62500,3,6900,637000,48,667,consumer_durable,good
22,male,salaried,tier_1,83800,0,0,550000,48,687,home,good
62,female,business,tier_1,89400,0,0,1280000,60,749,home,good
43,male,salaried,tier_2,36800,2,11900,415000,48,706,personal,bad
38,male,self_employed,tier_2,24700,0,0,508000,12,526,business,bad
61,female,salaried,tier_1,60300,3,11600,666000,48,647,home,good
30,female,self_employed,tier_3,22200,0,0,166000,36,668,car,good
38,male,salaried,tier_1,55400,2,8000,264000,12,687,personal,good
58,female,salaried,tier_3,35600,0,0,296000,120,766,consumer_durable,good
48,male,self_employed,tier_2,45600,4,3500,805000,48,680,personal,bad
38,male,self_employed,tier_2,38000,4,11600,614000,120,625,consumer_durable,bad
32,male,salaried,tier_1,159900,0,0,2561000,120,609,personal,bad
22,male,salaried,tier_2,35400,1,1300,744000,120,682,business,bad
24,female,unemployed,tier_3,13700,4,100,114000,24,516,personal,bad
28,female,salaried,tier_1,70100,2,2500,903000,84,667,home,bad
55,female,salaried,tier_2,43700,4,9800,285000,12,668,personal,bad
49,male,salaried,tier_2,67600,0,0,513000,48,701,personal,good
40,male,salaried,tier_1,63400,2,16900,684000,120,720,education,good
55,male,self_employed,tier_2,36200,4,100,646000,60,603,car,bad
28,female,self_employed,tier_2,89800,0,0,1842000,24,685,personal,good
30,male,salaried,tier_3,19100,0,0,181000,12,720,business,bad
38,male,self_employed,tier_2,44100,3,700,501000,48,619,car,good
61,female,salaried,tier_1,79400,0,0,1718000,84,760,consumer_durable,good
48,female,self_employed,tier_3,58900,1,18900,1142000,120,673,car,bad
58,male,salaried,tier_1,64600,4,12100,1130000,84,720,home,good
31,male,salaried,tier_3,104700,4,10400,1209000,48,660,home,good
58,female,self_employed,tier_2,62600,0,0,636000,60,741,education,good
24,male,salaried,tier_1,32400,2,3500,589000,84,623,home,good
31,male,salaried,tier_2,33100,3,10800,164000,36,611,personal,good
44,female,salaried,tier_1,80700,1,15400,1163000,24,702,personal,bad
23,male,self_employed,tier_3,24100,1,6700,103000,24,668,personal,good
58,male,salaried,tier_3,50000,2,10700,805000,84,722,business,good
59,male,self_employed,tier_2,41000,3,4100,612000,84,608,consumer_durable,good
44,male,self_employed,tier_2,31600,0,0,134000,24,713,education,good
34,male,self_employed,tier_2,34200,0,0,404000,120,637,home,good
25,male,salaried,tier_2,74100,0,0,522000,12,725,car,bad
48,male,business,tier_1,46600,1,5600,921000,36,677,personal,good
44,male,salaried,tier_3,59500,1,19900,1320000,48,689,education,good
54,female,business,tier_1,137600,2,16100,1322000,12,629,personal,good
47,female,self_employed,tier_1,57700,1,17400,209000,84,669,personal,bad
26,male,salaried,tier_1,45400,3,2800,992000,120,646,personal,bad
26,male,self_employed,tier_3,43700,1,12100,906000,24,591,home,bad
55,female,salaried,tier_3,34800,4,7500,687000,60,686,car,good
27,female,salaried,tier_1,43700,1,1800,458000,120,731,car,bad
62,female,salaried,tier_1,144800,1,3200,677000,60,760,business,good
25,male,self_employed,tier_3,26400,4,2800,620000,48,597,personal,good
53,male,self_employed,tier_2,28700,3,6600,383000,120,614,personal,good
63,male,business,tier_3,58000,0,0,608000,36,706,personal,good
40,female,salaried,tier_3,40300,0,0,779000,60,707,personal,good
23,male,self_employed,tier_3,60600,0,0,1035000,84,658,home,good
59,male,self_employed,tier_1,56700,3,18900,220000,60,684,car,good
29,male,self_employed,tier_2,42200,3,1800,976000,36,601,home,bad
44,male,salaried,tier_3,46400,4,10500,681000,60,563,home,bad
64,male,salaried,tier_1,79600,1,25400,553000,36,760,car,good
53,male,self_employed,tier_3,39000,0,0,130000,48,706,personal,good
23,female,salaried,tier_2,60500,2,20400,883000,48,663,home,bad
57,female,salaried,tier_3,43700,0,0,676000,36,680,home,good
28,female,salaried,tier_2,47500,0,0,242000,84,661,home,good
53,male,salaried,tier_1,99400,3,27500,1436000,24,642,car,bad
48,female,salaried,tier_2,48500,1,3400,585000,24,678,car,good
33,female,salaried,tier_1,98400,4,19300,1200000,84,610,home,bad
39,male,self_employed,tier_1,105300,2,22600,2472000,120,582,car,good
26,male,unemployed,tier_3,7100,3,300,65000,24,579,consumer_durable,bad
64,female,salaried,tier_1,172300,4,27500,3716000,48,737,car,bad
31,male,salaried,tier_3,32100,2,8700,329000,120,678,car,bad
34,male,business,tier_1,73800,1,1100,500000,36,646,education,good
43,male,salaried,tier_2,66400,3,9600,412000,36,745,car,good
50,male,unemployed,tier_3,10500,4,500,239000,60,566,personal,bad
43,male,self_employed,tier_2,49200,1,3000,172000,60,625,education,good
43,male,salaried,tier_3,54900,4,9800,417000,12,656,business,bad
46,male,salaried,tier_3,45100,4,500,458000,12,640,consumer_durable,bad
58,female,salaried,tier_2,113300,0,0,1903000,36,722,personal,good
38,male,self_employed,tier_3,35300,4,300,384000,48,591,car,bad
57,male,salaried,tier_1,55100,0,0,189000,60,729,education,good
55,male,business,tier_2,57700,4,17800,800000,36,628,car,bad
63,female,self_employed,tier_1,76400,4,5700,1648000,12,638,personal,bad
61,female,business,tier_3,62200,4,1400,1345000,84,691,home,good
56,male,business,tier_2,75200,1,6600,1792000,48,638,personal,good
31,male,salaried,tier_2,40900,4,400,417000,12,674,car,bad
55,male,salaried,tier_3,60800,2,15600,339000,60,646,education,good
53,male,business,tier_1,186100,0,0,830000,36,699,car,good
33,female,salaried,tier_3,41700,4,7900,884000,48,679,car,bad
50,male,salaried,tier_1,139900,4,41700,2618000,120,678,personal,good
32,female,salaried,tier_1,100500,1,28500,1626000,24,671,personal,good
44,male,salaried,tier_2,119600,1,17100,1606000,60,712,car,bad
56,male,business,tier_1,111500,2,23800,1405000,12,730,home,good
29,female,salaried,tier_2,57700,1,8900,772000,84,655,business,good
35,male,self_employed,tier_3,48300,3,10500,514000,36,638,education,bad
55,female,unemployed,tier_3,7700,1,400,100000,84,596,personal,bad
40,male,salaried,tier_1,85600,1,9000,635000,12,677,education,bad
63,female,self_employed,tier_1,103200,1,9100,565000,60,760,personal,good
21,male,salaried,tier_1,98900,3,5800,736000,24,729,personal,good
52,male,salaried,tier_2,54400,2,7900,1272000,36,740,home,bad
56,female,salaried,tier_1,79600,0,0,1895000,24,781,personal,good
61,male,salaried,tier_1,96800,2,13400,1818000,36,624,personal,bad
27,male,salaried,tier_3,53200,3,18300,1095000,84,584,home,good
64,female,salaried,tier_3,53600,0,0,277000,12,738,personal,good
38,male,salaried,tier_3,46500,1,15400,260000,60,663,car,bad
36,female,salaried,tier_1,55600,1,3800,275000,24,718,home,good
36,female,self_employed,tier_2,38000,4,4300,164000,36,468,business,good
49,female,salaried,tier_1,87300,1,5000,1632000,48,733,business,good
50,male,business,tier_1,126400,4,10500,529000,12,605,car,good
41,male,business,tier_2,89500,3,4900,2052000,120,596,personal,good
24,female,self_employed,tier_3,28400,4,6200,475000,60,667,home,good
64,male,self_employed,tier_2,45500,2,3200,300000,60,652,personal,good
30,male,self_employed,tier_1,43000,1,1300,867000,120,570,education,good
25,male,self_employed,tier_2,29500,3,2800,599000,36,621,personal,good
47,male,business,tier_3,54000,0,0,801000,12,698,education,good
39,male,unemployed,tier_1,26100,3,3900,128000,84,490,car,bad
48,female,salaried,tier_3,42700,1,2300,487000,60,810,business,good
59,female,self_employed,tier_1,126400,3,2800,1835000,48,651,home,good
25,female,business,tier_1,89200,2,22800,1661000,12,664,home,bad
33,male,salaried,tier_3,41700,1,10300,386000,24,701,education,good
43,male,salaried,tier_1,52500,2,8500,1120000,60,738,personal,bad
55,male,self_employed,tier_2,42500,2,7900,351000,12,640,home,bad
47,female,self_employed,tier_1,42700,3,3600,1023000,48,579,personal,bad
37,male,salaried,tier_2,32000,2,5400,173000,84,708,car,good
47,male,salaried,tier_2,36500,0,0,748000,48,735,personal,good
64,male,salaried,tier_3,42500,0,0,246000,60,777,business,good
42,female,self_employed,tier_3,27800,3,3300,527000,24,593,education,bad
59,female,business,tier_2,58800,4,14000,1241000,60,645,personal,bad
55,female,business,tier_1,109100,2,18600,1044000,24,583,education,bad
34,male,salaried,tier_1,43200,0,0,222000,84,684,home,good
31,female,salaried,tier_2,56600,0,0,1358000,48,670,personal,bad
54,male,self_employed,tier_2,64600,4,17000,1511000,60,640,business,bad
30,male,self_employed,tier_1,89900,3,5200,1699000,36,585,business,bad
35,male,salaried,tier_3,49400,0,0,549000,36,645,consumer_durable,good
31,male,salaried,tier_1,72900,1,6800,424000,60,658,education,good
47,male,salaried,tier_1,59700,3,9300,703000,60,694,personal,good
33,male,self_employed,tier_3,35000,3,5700,634000,60,616,home,bad
49,male,self_employed,tier_2,85600,1,20000,531000,12,632,consumer_durable,good
62,female,salaried,tier_2,60500,3,12100,203000,24,723,personal,good
57,female,business,tier_1,91000,4,18500,2001000,36,692,car,good
62,female,self_employed,tier_2,58500,4,13000,1035000,36,668,business,good
22,male,business,tier_2,71200,4,6800,1251000,48,475,personal,bad
41,male,salaried,tier_1,80400,1,6400,1840000,48,707,consumer_durable,good
30,female,salaried,tier_2,50400,0,0,702000,12,694,personal,bad
61,male,business,tier_1,81700,1,22300,791000,12,588,business,bad
52,male,unemployed,tier_1,23000,0,0,508000,84,509,personal,bad
35,male,unemployed,tier_1,8200,2,900,194000,60,547,personal,bad
45,female,business,tier_1,111700,3,11000,383000,12,633,personal,bad
47,male,salaried,tier_1,62800,1,13000,624000,84,707,home,good
42,female,salaried,tier_3,21200,0,0,225000,36,686,home,good
41,male,salaried,tier_2,39100,2,12000,209000,60,727,consumer_durable,good
23,male,business,tier_1,93300,0,0,714000,48,597,business,good
40,male,salaried,tier_2,57000,1,10800,200000,24,655,consumer_durable,bad
36,male,self_employed,tier_1,84000,4,1100,1480000,60,582,home,bad
57,male,business,tier_2,92900,4,25800,487000,36,553,car,good
59,female,unemployed,tier_3,5200,3,700,113000,24,482,business,bad
54,male,business,tier_2,79900,1,6000,1220000,24,719,home,good
22,male,self_employed,tier_2,61900,0,0,649000,84,613,education,good
58,female,salaried,tier_1,80200,3,12200,1603000,48,716,car,bad
38,male,unemployed,tier_1,19300,2,6400,322000,36,543,business,bad
39,male,salaried,tier_3,21000,3,200,395000,84,650,personal,good
62,male,salaried,tier_2,38900,0,0,834000,24,675,car,bad
59,male,unemployed,tier_2,19400,4,1600,387000,24,506,personal,bad
23,male,self_employed,tier_3,32600,4,1700,631000,12,485,home,bad
36,female,salaried,tier_1,161700,2,42000,2963000,12,648,personal,bad
53,male,salaried,tier_3,26400,0,0,288000,120,739,personal,good
44,female,salaried,tier_2,95100,2,29800,1587000,120,721,personal,bad
32,male,business,tier_1,76300,1,14500,1135000,36,638,education,good
44,female,self_employed,tier_1,87600,3,15500,2035000,48,596,car,bad
59,female,salaried,tier_2,49600,1,3600,671000,36,687,home,bad
30,male,self_employed,tier_1,67500,0,0,517000,48,640,consumer_durable,good
53,male,business,tier_2,86200,4,20000,1087000,24,644,education,good
53,male,business,tier_2,56500,1,11900,661000,60,686,education,good
59,female,salaried,tier_2,72800,0,0,935000,48,735,car,good
34,female,self_employed,tier_2,43700,4,1500,664000,120,622,consumer_durable,good
30,male,salaried,tier_2,58500,3,17700,1340000,36,647,personal,good
45,female,salaried,tier_2,21800,1,3800,194000,84,641,home,good
44,male,salaried,tier_3,36700,2,10300,857000,24,632,personal,bad
39,male,salaried,tier_1,115500,3,28800,2237000,12,685,education,bad
55,female,self_employed,tier_3,45900,4,7200,314000,84,557,personal,bad
56,male,salaried,tier_1,101300,1,27300,900000,120,697,consumer_durable,good
31,male,salaried,tier_1,75600,1,19100,1670000,120,679,personal,good
56,female,salaried,tier_2,98900,0,0,1961000,12,685,business,bad
31,male,salaried,tier_1,82100,4,20400,493000,36,555,personal,bad
38,female,self_employed,tier_1,51400,4,9200,785000,48,546,car,good
22,male,salaried,tier_1,100200,4,29400,883000,36,538,personal,bad
